,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,water_equiv_snowfall,station_pressure,sealevel_pressure,wind_speed,wind_direction,avg_wind_speed,datetime,year,month,day,wind_direction_cos,wind_direction_sin,TS,GR,RA,DZ,SN,FG,BR,HZ,FU,SQ,MI,BC,VC,FG+,MD
447,2,74,65,70.0,4.0,64,66.0,0.0,5.0,416,1925,0.21,29.17,29.8,6.5,230,8.8,2008-06-09,2008,6,9,-0.6427876096865395,-0.7660444431189779,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
448,1,79,59,69.0,2.0,56,61.0,0.0,4.0,416,1926,0.0,29.18,29.89,8.8,250,9.6,2008-06-10,2008,6,10,-0.3420201433256694,-0.9396926207859082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,2,80,60,70.0,2.0,56,63.0,0.0,5.0,416,1926,0.01,29.25,29.88,9.3,250,10.4,2008-06-10,2008,6,10,-0.3420201433256694,-0.9396926207859082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
450,1,86,61,74.0,7.0,56,64.0,0.0,9.0,416,1926,0.0,29.28,29.99,8.9,180,10.0,2008-06-11,2008,6,11,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451,2,86,66,76.0,7.0,55,64.0,0.0,11.0,416,1926,0.0,29.34,29.97,9.4,180,10.4,2008-06-11,2008,6,11,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452,1,91,73,82.0,14.0,63,69.0,0.0,17.0,416,1927,0.0,29.2,29.9,16.1,180,16.3,2008-06-12,2008,6,12,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,2,91,73,82.0,14.0,63,70.0,0.0,17.0,416,1927,0.0,29.26,29.89,14.8,180,15.1,2008-06-12,2008,6,12,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,1,82,65,74.0,6.0,62,66.0,0.0,9.0,416,1927,0.39,29.21,29.92,8.9,220,9.9,2008-06-13,2008,6,13,-0.766044443118978,-0.6427876096865393,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
455,2,82,66,74.0,6.0,63,66.0,0.0,9.0,416,1927,0.19,29.28,29.91,9.6,230,10.8,2008-06-13,2008,6,13,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
456,1,84,59,72.0,4.0,53,61.0,0.0,7.0,416,1928,0.0,29.23,29.94,8.3,240,8.8,2008-06-14,2008,6,14,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
457,2,84,61,73.0,4.0,52,62.0,0.0,8.0,416,1928,0.0,29.29,29.92,8.7,240,9.3,2008-06-14,2008,6,14,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,1,81,61,71.0,3.0,60,64.0,0.0,6.0,416,1928,0.18,29.15,29.84,8.1,240,9.8,2008-06-15,2008,6,15,-0.5000000000000004,-0.8660254037844385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459,2,82,60,71.0,3.0,60,64.0,0.0,6.0,416,1928,0.29,29.23,29.83,8.4,240,9.7,2008-06-15,2008,6,15,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
460,1,72,59,66.0,-3.0,49,57.0,0.0,1.0,416,1929,0.0,29.2,29.91,10.7,310,11.2,2008-06-16,2008,6,16,0.6427876096865393,-0.7660444431189781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
461,2,74,60,67.0,-3.0,49,57.0,0.0,2.0,416,1929,0.0,29.25,29.89,10.8,310,11.5,2008-06-16,2008,6,16,0.6427876096865393,-0.7660444431189781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462,1,76,55,66.0,-3.0,46,55.0,0.0,1.0,416,1929,0.0,29.26,29.97,10.7,300,11.2,2008-06-17,2008,6,17,0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463,2,76,56,66.0,-3.0,46,55.0,0.0,1.0,416,1929,0.0,29.32,29.96,10.2,300,10.8,2008-06-17,2008,6,17,0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,1,77,56,67.0,-3.0,48,56.0,0.0,2.0,416,1929,0.0,29.21,29.92,4.8,30,7.3,2008-06-18,2008,6,18,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465,2,75,58,67.0,-3.0,49,56.0,0.0,2.0,416,1929,0.0,29.26,29.91,5.0,50,7.5,2008-06-18,2008,6,18,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466,1,81,52,67.0,-3.0,46,56.0,0.0,2.0,416,1930,0.0,29.21,29.93,1.8,250,5.1,2008-06-19,2008,6,19,-0.3420201433256694,-0.9396926207859082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467,2,80,55,68.0,-3.0,47,57.0,0.0,3.0,416,1930,0.0,29.27,29.92,1.5,140,5.4,2008-06-19,2008,6,19,-0.7660444431189779,0.6427876096865395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468,1,82,58,70.0,0.0,53,60.0,0.0,5.0,416,1930,0.09,29.25,29.96,6.7,220,7.9,2008-06-20,2008,6,20,-0.766044443118978,-0.6427876096865393,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469,2,83,60,72.0,0.0,52,59.0,0.0,7.0,416,1930,0.04,29.3,29.95,6.5,230,7.2,2008-06-20,2008,6,20,-0.6427876096865395,-0.7660444431189779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,1,82,61,72.0,2.0,52,61.0,0.0,7.0,416,1930,0.01,29.24,29.95,7.1,290,7.8,2008-06-21,2008,6,21,0.34202014332566816,-0.9396926207859085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471,2,83,62,73.0,2.0,53,61.0,0.0,8.0,416,1930,0.01,29.29,29.93,5.6,290,6.9,2008-06-21,2008,6,21,0.34202014332566816,-0.9396926207859085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472,1,82,57,70.0,0.0,52,59.0,0.0,5.0,417,1931,0.16,29.18,29.89,2.9,310,5.1,2008-06-22,2008,6,22,0.6427876096865393,-0.7660444431189781,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473,2,81,61,71.0,0.0,53,60.0,0.0,6.0,417,1931,0.02,29.23,29.87,1.5,340,4.4,2008-06-22,2008,6,22,0.9396926207859084,-0.3420201433256686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474,1,77,56,67.0,-3.0,54,59.0,0.0,2.0,417,1931,0.0,29.33,30.04,3.9,40,6.4,2008-06-23,2008,6,23,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475,2,76,57,67.0,-3.0,54,59.0,0.0,2.0,417,1931,0.0,29.38,30.03,3.8,30,6.4,2008-06-23,2008,6,23,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476,1,82,55,69.0,-2.0,53,60.0,0.0,4.0,417,1931,0.0,29.44,30.15,5.1,180,5.8,2008-06-24,2008,6,24,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
477,2,82,57,70.0,-2.0,52,60.0,0.0,5.0,417,1931,0.0,29.49,30.13,4.3,180,5.4,2008-06-24,2008,6,24,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
478,1,79,66,73.0,2.0,64,67.0,0.0,8.0,417,1931,0.08,29.28,29.99,8.0,220,9.3,2008-06-25,2008,6,25,-0.766044443118978,-0.6427876096865393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,2,79,67,73.0,2.0,65,68.0,0.0,8.0,417,1931,0.11,29.34,29.98,7.5,210,8.5,2008-06-25,2008,6,25,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
480,1,86,70,78.0,7.0,66,70.0,0.0,13.0,418,1931,0.0,29.15,29.86,6.3,260,7.3,2008-06-26,2008,6,26,-0.17364817766693033,-0.984807753012208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,2,87,71,79.0,7.0,67,71.0,0.0,14.0,418,1931,0.0,29.21,29.84,6.8,250,7.8,2008-06-26,2008,6,26,-0.3420201433256694,-0.9396926207859082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
482,1,84,66,75.0,4.0,67,70.0,0.0,10.0,418,1931,0.0,29.05,29.76,6.7,220,7.4,2008-06-27,2008,6,27,-0.766044443118978,-0.6427876096865393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
483,2,85,69,77.0,4.0,67,70.0,0.0,12.0,418,1931,0.0,29.11,29.74,8.3,210,9.1,2008-06-27,2008,6,27,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,1,83,64,74.0,3.0,55,63.0,0.0,9.0,419,1931,0.04,28.98,29.69,12.1,250,13.2,2008-06-28,2008,6,28,-0.3420201433256694,-0.9396926207859082,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
485,2,84,66,75.0,3.0,55,63.0,0.0,10.0,419,1931,0.0,29.05,29.68,13.3,260,14.5,2008-06-28,2008,6,28,-0.17364817766693033,-0.984807753012208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
486,1,75,60,68.0,-3.0,58,61.0,0.0,3.0,419,1931,0.58,29.08,29.77,7.3,310,9.7,2008-06-29,2008,6,29,0.6427876096865393,-0.7660444431189781,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
487,2,77,61,69.0,-3.0,58,61.0,0.0,4.0,419,1931,0.22,29.13,29.75,7.9,300,10.1,2008-06-29,2008,6,29,0.5000000000000001,-0.8660254037844386,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
488,1,80,59,70.0,-2.0,50,58.0,0.0,5.0,419,1931,0.0,29.28,29.98,6.0,340,9.6,2008-06-30,2008,6,30,0.9396926207859084,-0.3420201433256686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
489,2,81,59,70.0,-2.0,49,58.0,0.0,5.0,419,1931,0.0,29.34,29.96,5.5,350,9.1,2008-06-30,2008,6,30,0.9848077530122079,-0.17364817766693127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490,1,83,58,71.0,-1.0,51,60.0,0.0,6.0,420,1931,0.0,29.24,29.97,8.1,240,8.0,2008-07-01,2008,7,1,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491,2,84,57,71.0,-1.0,50,60.0,0.0,6.0,420,1931,0.0,29.3,29.95,8.2,230,8.3,2008-07-01,2008,7,1,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,1,87,63,75.0,3.0,62,66.0,0.0,10.0,420,1931,0.2,29.09,29.79,8.7,230,13.2,2008-07-02,2008,7,2,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
493,2,89,63,76.0,3.0,62,67.0,0.0,11.0,420,1931,0.12,29.14,29.78,7.4,240,11.7,2008-07-02,2008,7,2,-0.5000000000000004,-0.8660254037844385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
494,1,71,55,63.0,-9.0,51,57.0,2.0,0.0,421,1931,0.0,29.34,30.04,11.6,30,12.0,2008-07-03,2008,7,3,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
495,2,71,59,65.0,-9.0,51,57.0,0.0,0.0,421,1931,0.0,29.39,30.01,13.3,30,13.5,2008-07-03,2008,7,3,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
496,1,76,52,64.0,-8.0,50,57.0,1.0,0.0,422,1930,0.0,29.35,30.06,6.0,50,6.6,2008-07-04,2008,7,4,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
497,2,75,58,67.0,-8.0,50,58.0,0.0,2.0,422,1930,0.0,29.4,30.05,6.5,60,7.5,2008-07-04,2008,7,4,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498,1,80,54,67.0,-5.0,52,59.0,0.0,2.0,422,1930,0.0,29.31,30.03,4.6,70,7.0,2008-07-05,2008,7,5,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
499,2,79,57,68.0,-5.0,52,60.0,0.0,3.0,422,1930,0.0,29.36,30.01,4.7,100,5.7,2008-07-05,2008,7,5,-0.1736481776669303,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500,1,87,59,73.0,1.0,57,65.0,0.0,8.0,423,1930,0.0,29.21,29.94,9.3,190,9.4,2008-07-06,2008,7,6,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
501,2,88,63,76.0,1.0,58,65.0,0.0,11.0,423,1930,0.0,29.28,29.92,8.3,190,8.9,2008-07-06,2008,7,6,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502,1,87,71,79.0,7.0,67,71.0,0.0,14.0,423,1930,0.03,29.16,29.87,10.9,220,11.9,2008-07-07,2008,7,7,-0.766044443118978,-0.6427876096865393,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
503,2,87,74,81.0,7.0,68,71.0,0.0,16.0,423,1930,0.11,29.21,29.86,10.8,210,11.4,2008-07-07,2008,7,7,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,1,85,70,78.0,5.0,67,71.0,0.0,13.0,424,1929,0.03,29.1,29.81,7.8,260,9.1,2008-07-08,2008,7,8,-0.17364817766693033,-0.984807753012208,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,2,86,46,78.0,5.0,68,71.0,0.0,13.0,424,1929,0.28,29.16,29.8,7.4,240,8.3,2008-07-08,2008,7,8,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
506,1,85,67,76.0,3.0,55,63.0,0.0,11.0,425,1929,0.0,29.26,29.95,9.5,310,10.3,2008-07-09,2008,7,9,0.6427876096865393,-0.7660444431189781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
507,2,85,67,76.0,3.0,55,64.0,0.0,11.0,425,1929,0.0,29.31,29.94,8.1,320,9.1,2008-07-09,2008,7,9,0.7660444431189778,-0.6427876096865396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
508,1,82,64,73.0,0.0,63,66.0,0.0,8.0,425,1929,0.72,29.26,29.99,8.5,230,9.2,2008-07-10,2008,7,10,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
509,2,84,64,74.0,0.0,62,67.0,0.0,9.0,425,1929,0.43,29.33,29.97,8.1,230,8.6,2008-07-10,2008,7,10,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510,1,88,64,76.0,3.0,65,69.0,0.0,11.0,426,1928,0.34,29.23,29.97,5.2,200,8.4,2008-07-11,2008,7,11,-0.9396926207859084,-0.34202014332566866,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
511,2,89,64,77.0,3.0,65,69.0,0.0,12.0,426,1928,0.03,29.3,29.95,3.7,190,7.5,2008-07-11,2008,7,11,-0.984807753012208,-0.17364817766693047,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,1,81,65,73.0,0.0,63,66.0,0.0,8.0,427,1928,0.73,29.19,29.89,7.7,260,10.3,2008-07-12,2008,7,12,-0.17364817766693033,-0.984807753012208,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
513,2,83,66,75.0,0.0,64,67.0,0.0,10.0,427,1928,0.65,29.25,29.87,8.4,260,11.0,2008-07-12,2008,7,12,-0.17364817766693033,-0.984807753012208,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
514,1,79,62,71.0,-2.0,54,61.0,0.0,6.0,428,1927,0.0,29.12,29.84,12.1,270,12.4,2008-07-13,2008,7,13,-1.8369701987210297e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
515,2,79,61,70.0,-2.0,53,61.0,0.0,5.0,428,1927,0.0,29.18,29.83,13.6,270,13.8,2008-07-13,2008,7,13,-1.8369701987210297e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,1,84,62,73.0,0.0,54,62.0,0.0,8.0,428,1927,0.0,29.22,29.92,4.5,290,7.8,2008-07-14,2008,7,14,0.34202014332566816,-0.9396926207859085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,2,84,62,73.0,0.0,54,62.0,0.0,8.0,428,1927,0.0,29.28,29.9,1.9,290,7.1,2008-07-14,2008,7,14,0.34202014332566816,-0.9396926207859085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,1,90,61,76.0,2.0,62,68.0,0.0,11.0,429,1926,0.0,29.3,30.0,6.8,230,7.4,2008-07-15,2008,7,15,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519,2,91,67,79.0,2.0,63,69.0,0.0,14.0,429,1926,0.0,29.36,29.98,7.8,220,8.3,2008-07-15,2008,7,15,-0.766044443118978,-0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,1,90,71,81.0,7.0,66,70.0,0.0,16.0,430,1925,0.0,29.39,30.09,5.0,230,7.2,2008-07-16,2008,7,16,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
521,2,91,73,82.0,7.0,67,71.0,0.0,17.0,430,1925,0.0,29.44,30.07,5.2,210,7.4,2008-07-16,2008,7,16,-0.8660254037844386,-0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522,1,89,71,80.0,6.0,66,71.0,0.0,15.0,431,1925,0.0,29.33,30.05,8.6,220,9.0,2008-07-17,2008,7,17,-0.766044443118978,-0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,2,90,74,82.0,6.0,66,71.0,0.0,17.0,431,1925,0.0,29.39,30.03,8.9,220,9.3,2008-07-17,2008,7,17,-0.766044443118978,-0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
524,1,86,74,80.0,6.0,68,72.0,0.0,15.0,432,1924,0.04,29.24,29.95,2.6,220,5.4,2008-07-18,2008,7,18,-0.766044443118978,-0.6427876096865393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
525,2,91,73,82.0,6.0,67,71.0,0.0,17.0,432,1924,0.0,29.3,29.94,6.8,230,8.2,2008-07-18,2008,7,18,-0.6427876096865395,-0.7660444431189779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526,1,78,67,73.0,-1.0,68,69.0,0.0,8.0,433,1923,1.61,29.19,29.91,2.0,330,5.8,2008-07-19,2008,7,19,0.8660254037844384,-0.5000000000000004,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
527,2,80,70,75.0,-1.0,70,71.0,0.0,10.0,433,1923,1.22,29.24,29.89,1.1,230,5.9,2008-07-19,2008,7,19,-0.6427876096865395,-0.7660444431189779,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
528,1,86,68,77.0,3.0,68,71.0,0.0,12.0,433,1923,0.74,29.2,29.91,4.5,250,5.7,2008-07-20,2008,7,20,-0.3420201433256694,-0.9396926207859082,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
529,2,86,68,77.0,3.0,68,71.0,0.0,12.0,433,1923,0.43,29.25,29.89,6.1,270,7.0,2008-07-20,2008,7,20,-1.8369701987210297e-16,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
530,1,83,68,76.0,2.0,65,68.0,0.0,11.0,434,1922,0.13,29.21,29.92,3.3,30,7.4,2008-07-21,2008,7,21,0.8660254037844387,0.49999999999999994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,2,84,70,77.0,2.0,66,69.0,0.0,12.0,434,1922,0.13,29.26,29.9,2.4,20,8.0,2008-07-21,2008,7,21,0.9396926207859084,0.3420201433256687,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
532,1,77,63,70.0,-4.0,59,64.0,0.0,5.0,435,1921,0.0,29.31,30.0,8.2,30,8.7,2008-07-22,2008,7,22,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,2,75,66,71.0,-4.0,61,64.0,0.0,6.0,435,1921,0.06,29.36,29.98,8.6,30,9.3,2008-07-22,2008,7,22,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,1,81,60,71.0,-3.0,52,60.0,0.0,6.0,436,1920,0.0,29.39,30.1,7.6,20,8.5,2008-07-23,2008,7,23,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
535,2,81,60,71.0,-3.0,52,61.0,0.0,6.0,436,1920,0.0,29.44,30.08,8.3,360,9.3,2008-07-23,2008,7,23,1.0,-2.4492935982947064e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,1,82,59,71.0,-3.0,53,61.0,0.0,6.0,437,1919,0.0,29.33,30.05,3.9,240,4.4,2008-07-24,2008,7,24,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537,2,82,60,71.0,-3.0,52,61.0,0.0,6.0,437,1919,0.0,29.39,30.04,4.3,240,4.7,2008-07-24,2008,7,24,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538,1,82,61,72.0,-2.0,63,67.0,0.0,7.0,438,1918,0.0,29.26,29.99,5.5,230,6.9,2008-07-25,2008,7,25,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
539,2,84,65,75.0,-2.0,63,67.0,0.0,10.0,438,1918,0.0,29.33,29.98,6.8,220,7.6,2008-07-25,2008,7,25,-0.766044443118978,-0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,1,84,65,75.0,1.0,58,65.0,0.0,10.0,439,1918,0.0,29.22,29.94,8.5,310,9.1,2008-07-26,2008,7,26,0.6427876096865393,-0.7660444431189781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
541,2,85,67,76.0,1.0,58,66.0,0.0,11.0,439,1918,0.0,29.28,29.92,6.9,300,7.7,2008-07-26,2008,7,26,0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,1,83,62,73.0,-1.0,58,64.0,0.0,8.0,440,1917,0.0,29.16,29.89,5.9,240,6.7,2008-07-27,2008,7,27,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
543,2,83,63,73.0,-1.0,58,65.0,0.0,8.0,440,1917,0.0,29.22,29.87,5.9,240,6.8,2008-07-27,2008,7,27,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
544,1,85,66,76.0,2.0,63,67.0,0.0,11.0,441,1916,0.0,29.16,29.87,4.0,70,6.1,2008-07-28,2008,7,28,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
545,2,84,70,77.0,2.0,63,68.0,0.0,12.0,441,1916,0.0,29.21,29.85,4.4,100,6.4,2008-07-28,2008,7,28,-0.1736481776669303,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
546,1,88,65,77.0,3.0,67,70.0,0.0,12.0,442,1915,0.05,29.14,29.85,6.4,200,7.9,2008-07-29,2008,7,29,-0.9396926207859084,-0.34202014332566866,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
547,2,89,70,80.0,3.0,67,71.0,0.0,15.0,442,1915,0.23,29.21,29.83,5.9,200,7.9,2008-07-29,2008,7,29,-0.9396926207859084,-0.34202014332566866,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
548,1,89,72,81.0,7.0,65,70.0,0.0,16.0,443,1914,0.0,29.04,29.75,7.8,270,8.6,2008-07-30,2008,7,30,-1.8369701987210297e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549,2,90,72,81.0,7.0,67,71.0,0.0,16.0,443,1914,0.0,29.1,29.73,8.8,270,9.7,2008-07-30,2008,7,30,-1.8369701987210297e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,1,89,72,81.0,7.0,67,70.0,0.0,16.0,444,1913,0.14,29.06,29.76,4.9,270,5.8,2008-07-31,2008,7,31,-1.8369701987210297e-16,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
551,2,89,71,80.0,7.0,69,72.0,0.0,15.0,444,1913,0.5,29.11,29.74,5.6,270,6.9,2008-07-31,2008,7,31,-1.8369701987210297e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,1,89,68,79.0,6.0,68,72.0,0.0,14.0,445,1911,1.05,29.09,29.79,3.1,310,5.7,2008-08-01,2008,8,1,0.6427876096865393,-0.7660444431189781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
553,2,89,72,81.0,6.0,69,73.0,0.0,16.0,445,1911,0.0,29.14,29.77,1.9,60,3.6,2008-08-01,2008,8,1,0.5000000000000001,0.8660254037844386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
554,1,81,65,73.0,0.0,59,65.0,0.0,8.0,446,1910,0.0,29.24,29.93,8.4,30,9.2,2008-08-02,2008,8,2,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
555,2,80,68,74.0,0.0,60,65.0,0.0,9.0,446,1910,0.0,29.28,29.9,8.6,30,9.2,2008-08-02,2008,8,2,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,1,84,61,73.0,0.0,61,66.0,0.0,8.0,447,1909,0.0,29.24,29.96,5.3,180,6.0,2008-08-03,2008,8,3,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,2,85,63,74.0,0.0,61,67.0,0.0,9.0,447,1909,0.0,29.3,29.94,5.2,190,6.5,2008-08-03,2008,8,3,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,1,87,70,79.0,6.0,68,70.0,0.0,14.0,448,1908,2.43,29.18,29.9,3.1,180,9.0,2008-08-04,2008,8,4,-1.0,1.2246467991473532e-16,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
559,2,88,69,79.0,6.0,69,71.0,0.0,14.0,448,1908,0.59,29.24,29.89,2.9,190,9.1,2008-08-04,2008,8,4,-0.984807753012208,-0.17364817766693047,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
560,1,87,69,78.0,5.0,67,71.0,0.0,13.0,449,1907,0.0,29.24,29.93,6.2,310,7.4,2008-08-05,2008,8,5,0.6427876096865393,-0.7660444431189781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
